,Participant,Block,Sequence,Sub_Sequence,Trial,Target_Type,Target_Name,Start_Time,End_Time,First_Reaction_Time,Mode_In_Time,Mode_Out_Time,Execution_Time,Reference_Action_Count,Incorrect_Action_Count,Error,IV_Surface,IV_Orientation,IV_Form,IV_Hand,Reference_Task
185,participant_31,1,2,20,185,posture,Right_Close_0_Beside,1567119445829,1567119447104,1567119447104,4444,1191,5635,24,3,False,Beside,180,Close,Right,word
186,participant_31,1,2,21,186,click,click me,1567119447125,1567119448295,1567119448295,1191,1111,2302,0,0,False,NA,NA,NA,NA,NA
187,participant_31,1,2,21,187,posture,Right_Close_90_On,1567119448329,1567119449406,1567119449406,1111,1158,2269,26,4,False,On,90,Close,Right,click
188,participant_31,1,2,22,188,word,lanky,1567119449425,1567119451963,1567119450564,1158,2575,3733,0,0,False,NA,NA,NA,NA,NA
189,participant_31,1,2,22,189,posture,Right_Close_90_Below,1567119451996,1567119453139,1567119453139,2575,1156,3731,24,0,False,Below,90,Close,Right,word
190,participant_31,1,2,23,190,click,click me,1567119453159,1567119454295,1567119454295,1156,1045,2201,0,0,False,NA,NA,NA,NA,NA
191,participant_31,1,2,23,191,posture,Right_Close_90_Beside,1567119454329,1567119455340,1567119455340,1045,1454,2499,23,4,False,Beside,90,Close,Right,click
192,participant_31,1,2,24,192,click,click me,1567119455360,1567119456794,1567119456794,1454,1379,2833,0,0,False,NA,NA,NA,NA,NA
193,participant_31,1,2,24,193,posture,Right_Close_180_On,1567119456826,1567119458173,1567119458173,1379,1489,2868,25,8,False,On,0,Close,Right,click
194,participant_31,1,2,25,194,click,click me,1567119458195,1567119459662,1567119459662,1489,1214,2703,0,0,False,NA,NA,NA,NA,NA
195,participant_31,1,2,25,195,posture,Right_Close_180_Below,1567119459697,1567119460876,1567119460876,1214,1353,2567,15,17,False,Below,0,Close,Right,click
196,participant_31,1,2,26,196,word,slide,1567119460895,1567119464630,1567119462229,1353,3612,4965,0,0,False,NA,NA,NA,NA,NA
197,participant_31,1,2,26,197,posture,Right_Close_180_Beside,1567119464663,1567119465841,1567119465841,3612,1152,4764,22,8,False,Beside,0,Close,Right,word
198,participant_31,1,2,27,198,click,click me,1567119465859,1567119466993,1567119466993,1152,1246,2398,0,0,False,NA,NA,NA,NA,NA
199,participant_31,1,2,27,199,posture,Right_Open_0_On,1567119467030,1567119468239,1567119468239,1246,1157,2403,16,0,False,On,180,Open,Right,click
200,participant_31,1,2,28,200,word,hurry,1567119468261,1567119470198,1567119469396,1157,2011,3168,0,0,False,NA,NA,NA,NA,NA
201,participant_31,1,2,28,201,posture,Right_Open_0_Below,1567119470231,1567119471407,1567119471407,2011,1357,3368,30,0,False,Below,180,Open,Right,word
202,participant_31,1,2,29,202,word,enemy,1567119471426,1567119473597,1567119472764,1357,2008,3365,0,0,False,NA,NA,NA,NA,NA
203,participant_31,1,2,29,203,posture,Right_Open_0_Beside,1567119473627,1567119474772,1567119474772,2008,1392,3400,14,12,False,Beside,180,Open,Right,word
204,participant_31,1,2,30,204,click,click me,1567119474793,1567119476164,1567119476164,1392,1041,2433,0,0,False,NA,NA,NA,NA,NA
205,participant_31,1,2,30,205,posture,Right_Open_90_On,1567119476197,1567119477205,1567119477205,1041,1425,2466,23,4,False,On,90,Open,Right,click
206,participant_31,1,2,31,206,word,dusty,1567119477229,1567119479564,1567119478630,1425,2043,3468,0,0,False,NA,NA,NA,NA,NA
207,participant_31,1,2,31,207,posture,Right_Open_90_Below,1567119479598,1567119480673,1567119480673,2043,1253,3296,19,8,False,Below,90,Open,Right,word
208,participant_31,1,2,32,208,word,extra,1567119480695,1567119482761,1567119481926,1253,2747,4000,0,0,False,NA,NA,NA,NA,NA
209,participant_31,1,2,32,209,posture,Right_Open_90_Beside,1567119482797,1567119484673,1567119484673,2747,1890,4637,20,4,False,Beside,90,Open,Right,word
210,participant_31,1,2,33,210,click,click me,1567119484693,1567119486563,1567119486563,1890,1178,3068,0,0,False,NA,NA,NA,NA,NA
211,participant_31,1,2,33,211,posture,Right_Open_180_On,1567119486597,1567119487741,1567119487741,1178,1122,2300,15,16,False,On,0,Open,Right,click
212,participant_31,1,2,34,212,word,place,1567119487760,1567119489764,1567119488863,1122,2209,3331,0,0,False,NA,NA,NA,NA,NA
213,participant_31,1,2,34,213,posture,Right_Open_180_Below,1567119489793,1567119491072,1567119491072,2209,1392,3601,27,6,False,Below,0,Open,Right,word
214,participant_31,1,2,35,214,click,click me,1567119491094,1567119492464,1567119492464,1392,1678,3070,0,0,False,NA,NA,NA,NA,NA
215,participant_31,1,2,35,215,posture,Right_Open_180_Beside,1567119492494,1567119494142,1567119494142,1678,0,1678,25,5,False,Beside,0,Open,Right,click
216,participant_31,1,3,0,216,click,click me,1567119499929,1567119501166,1567119501166,0,4198,4198,0,0,False,NA,NA,NA,NA,NA
217,participant_31,1,3,0,217,shortcut,P,1567119501196,1567119505364,1567119505364,4198,66,4264,0,0,False,shortcut,shortcut,shortcut,shortcut,click
218,participant_31,1,3,1,218,word,patch,1567119505430,1567119507466,1567119505430,66,4067,4133,0,0,False,NA,NA,NA,NA,NA
219,participant_31,1,3,1,219,shortcut,Z,1567119507498,1567119509497,1567119509497,4067,1532,5599,0,0,False,shortcut,shortcut,shortcut,shortcut,word
220,participant_31,1,3,2,220,click,click me,1567119509565,1567119511029,1567119511029,1532,1735,3267,0,0,False,NA,NA,NA,NA,NA
221,participant_31,1,3,2,221,shortcut,U,1567119511064,1567119512764,1567119512764,1735,98,1833,0,0,False,shortcut,shortcut,shortcut,shortcut,click
222,participant_31,1,3,3,222,word,Leale,1567119512829,1567119516565,1567119512862,98,5469,5567,0,0,False,NA,NA,NA,NA,NA
223,participant_31,1,3,3,223,shortcut,left,1567119516598,1567119518331,1567119518331,5469,101,5570,0,0,False,shortcut,shortcut,shortcut,shortcut,word
224,participant_31,1,3,4,224,word,agent,1567119518398,1567119520564,1567119518432,101,5233,5334,0,0,False,NA,NA,NA,NA,NA
225,participant_31,1,3,4,225,shortcut,up,1567119520599,1567119523665,1567119523665,5233,1765,6998,0,0,False,shortcut,shortcut,shortcut,shortcut,word
226,participant_31,1,3,5,226,click,click me,1567119523732,1567119525430,1567119525430,1765,1868,3633,0,0,False,NA,NA,NA,NA,NA
227,participant_31,1,3,5,227,shortcut,L,1567119525464,1567119527298,1567119527298,1868,100,1968,0,0,False,shortcut,shortcut,shortcut,shortcut,click
228,participant_31,1,3,6,228,word,using,1567119527364,1567119529332,1567119527398,100,3734,3834,0,0,False,NA,NA,NA,NA,NA
229,participant_31,1,3,6,229,shortcut,W,1567119529364,1567119531132,1567119531132,3734,1267,5001,0,0,False,shortcut,shortcut,shortcut,shortcut,word
230,participant_31,1,3,7,230,click,click me,1567119531194,1567119532399,1567119532399,1267,1934,3201,0,0,False,NA,NA,NA,NA,NA
231,participant_31,1,3,7,231,shortcut,H,1567119532432,1567119534333,1567119534333,1934,1096,3030,0,0,False,shortcut,shortcut,shortcut,shortcut,click
232,participant_31,1,3,8,232,click,click me,1567119534395,1567119535429,1567119535429,1096,2469,3565,0,0,False,NA,NA,NA,NA,NA
233,participant_31,1,3,8,233,shortcut,F,1567119535466,1567119537898,1567119537898,2469,100,2569,0,0,False,shortcut,shortcut,shortcut,shortcut,click
234,participant_31,1,3,9,234,word,Labor,1567119537965,1567119541265,1567119537998,100,5101,5201,0,0,False,NA,NA,NA,NA,NA
235,participant_31,1,3,9,235,shortcut,X,1567119541299,1567119543099,1567119543099,5101,66,5167,0,0,False,shortcut,shortcut,shortcut,shortcut,word
236,participant_31,1,3,10,236,word,hafta,1567119543165,1567119545367,1567119543165,66,4533,4599,0,0,False,NA,NA,NA,NA,NA
237,participant_31,1,3,10,237,shortcut,N,1567119545397,1567119547698,1567119547698,4533,1635,6168,0,0,False,shortcut,shortcut,shortcut,shortcut,word
238,participant_31,1,3,11,238,click,click me,1567119547766,1567119549333,1567119549333,1635,1731,3366,0,0,False,NA,NA,NA,NA,NA
239,participant_31,1,3,11,239,shortcut,Y,1567119549364,1567119551064,1567119551064,1731,101,1832,0,0,False,shortcut,shortcut,shortcut,shortcut,click
240,participant_31,1,3,12,240,word,yield,1567119551133,1567119553666,1567119551165,101,4667,4768,0,0,False,NA,NA,NA,NA,NA
241,participant_31,1,3,12,241,shortcut,W,1567119553699,1567119555832,1567119555832,4667,1567,6234,0,0,False,shortcut,shortcut,shortcut,shortcut,word
242,participant_31,1,3,13,242,click,click me,1567119555898,1567119557399,1567119557399,1567,1730,3297,0,0,False,NA,NA,NA,NA,NA
243,participant_31,1,3,13,243,shortcut,right,1567119557433,1567119559129,1567119559129,1730,140,1870,0,0,False,shortcut,shortcut,shortcut,shortcut,click
244,participant_31,1,3,14,244,word,Swiss,1567119559199,1567119561834,1567119559269,140,4531,4671,0,0,False,NA,NA,NA,NA,NA
245,participant_31,1,3,14,245,shortcut,C,1567119561863,1567119563800,1567119563800,4531,1433,5964,0,0,False,shortcut,shortcut,shortcut,shortcut,word
246,participant_31,1,3,15,246,click,click me,1567119563864,1567119565233,1567119565233,1433,2233,3666,0,0,False,NA,NA,NA,NA,NA
247,participant_31,1,3,15,247,shortcut,L,1567119565264,1567119567466,1567119567466,2233,67,2300,0,0,False,shortcut,shortcut,shortcut,shortcut,click
248,participant_31,1,3,16,248,word,smoke,1567119567533,1567119569933,1567119567533,67,4200,4267,0,0,False,NA,NA,NA,NA,NA
249,participant_31,1,3,16,249,shortcut,M,1567119569964,1567119571733,1567119571733,4200,98,4298,0,0,False,shortcut,shortcut,shortcut,shortcut,word
250,participant_31,1,3,17,250,word,Timon,1567119571798,1567119574365,1567119571831,98,5202,5300,0,0,False,NA,NA,NA,NA,NA
251,participant_31,1,3,17,251,shortcut,V,1567119574397,1567119577033,1567119577033,5202,1933,7135,0,0,False,shortcut,shortcut,shortcut,shortcut,word
252,participant_31,1,3,18,252,click,click me,1567119577098,1567119578966,1567119578966,1933,2331,4264,0,0,False,NA,NA,NA,NA,NA
253,participant_31,1,3,18,253,shortcut,W,1567119578998,1567119581297,1567119581297,2331,1436,3767,0,0,False,shortcut,shortcut,shortcut,shortcut,click
254,participant_31,1,3,19,254,click,click me,1567119581364,1567119582733,1567119582733,1436,2035,3471,0,0,False,NA,NA,NA,NA,NA
255,participant_31,1,3,19,255,shortcut,P,1567119582766,1567119584768,1567119584768,2035,65,2100,0,0,False,shortcut,shortcut,shortcut,shortcut,click
256,participant_31,1,3,20,256,word,tones,1567119584833,1567119588364,1567119584833,65,5101,5166,0,0,False,NA,NA,NA,NA,NA
257,participant_31,1,3,20,257,shortcut,left,1567119588395,1567119589934,1567119589934,5101,1700,6801,0,0,False,shortcut,shortcut,shortcut,shortcut,word
258,participant_31,1,3,21,258,click,click me,1567119589999,1567119591634,1567119591634,1700,2663,4363,0,0,False,NA,NA,NA,NA,NA
259,participant_31,1,3,21,259,shortcut,B,1567119591665,1567119594297,1567119594297,2663,104,2767,0,0,False,shortcut,shortcut,shortcut,shortcut,click
260,participant_31,1,3,22,260,word,music,1567119594363,1567119596297,1567119594401,104,4267,4371,0,0,False,NA,NA,NA,NA,NA
261,participant_31,1,3,22,261,shortcut,N,1567119596332,1567119598668,1567119598668,4267,1529,5796,0,0,False,shortcut,shortcut,shortcut,shortcut,word
262,participant_31,1,3,23,262,click,click me,1567119598735,1567119600197,1567119600197,1529,1868,3397,0,0,False,NA,NA,NA,NA,NA
263,participant_31,1,3,23,263,shortcut,E,1567119600230,1567119602065,1567119602065,1868,1670,3538,0,0,False,shortcut,shortcut,shortcut,shortcut,click
264,participant_31,1,3,24,264,click,click me,1567119602134,1567119603735,1567119603735,1670,2130,3800,0,0,False,NA,NA,NA,NA,NA
265,participant_31,1,3,24,265,shortcut,C,1567119603765,1567119605865,1567119605865,2130,1132,3262,0,0,False,shortcut,shortcut,shortcut,shortcut,click
266,participant_31,1,3,25,266,click,click me,1567119605934,1567119606997,1567119606997,1132,1936,3068,0,0,False,NA,NA,NA,NA,NA
267,participant_31,1,3,25,267,shortcut,L,1567119607031,1567119608933,1567119608933,1936,64,2000,0,0,False,shortcut,shortcut,shortcut,shortcut,click
268,participant_31,1,3,26,268,word,nymph,1567119608997,1567119612435,1567119608997,64,4970,5034,0,0,False,NA,NA,NA,NA,NA
269,participant_31,1,3,26,269,shortcut,N,1567119612468,1567119613967,1567119613967,4970,1401,6371,0,0,False,shortcut,shortcut,shortcut,shortcut,word
270,participant_31,1,3,27,270,click,click me,1567119614032,1567119615368,1567119615368,1401,2498,3899,0,0,False,NA,NA,NA,NA,NA
271,participant_31,1,3,27,271,shortcut,down,1567119615399,1567119617866,1567119617866,2498,300,2798,0,0,False,shortcut,shortcut,shortcut,shortcut,click
272,participant_31,1,3,28,272,word,wakes,1567119617935,1567119619769,1567119618166,300,3770,4070,0,0,False,NA,NA,NA,NA,NA
273,participant_31,1,3,28,273,shortcut,B,1567119619798,1567119621936,1567119621936,3770,98,3868,0,0,False,shortcut,shortcut,shortcut,shortcut,word
274,participant_31,1,3,29,274,word,treat,1567119621998,1567119623998,1567119622034,98,4333,4431,0,0,False,NA,NA,NA,NA,NA
275,participant_31,1,3,29,275,shortcut,G,1567119624034,1567119626367,1567119626367,4333,1532,5865,0,0,False,shortcut,shortcut,shortcut,shortcut,word
276,participant_31,1,3,30,276,click,click me,1567119626432,1567119627899,1567119627899,1532,2403,3935,0,0,False,NA,NA,NA,NA,NA
277,participant_31,1,3,30,277,shortcut,M,1567119627933,1567119630302,1567119630302,2403,65,2468,0,0,False,shortcut,shortcut,shortcut,shortcut,click
278,participant_31,1,3,31,278,word,Ecole,1567119630367,1567119632866,1567119630367,65,4231,4296,0,0,False,NA,NA,NA,NA,NA
279,participant_31,1,3,31,279,shortcut,H,1567119632898,1567119634598,1567119634598,4231,100,4331,0,0,False,shortcut,shortcut,shortcut,shortcut,word
280,participant_31,1,3,32,280,word,falls,1567119634664,1567119636700,1567119634698,100,4137,4237,0,0,False,NA,NA,NA,NA,NA
281,participant_31,1,3,32,281,shortcut,R,1567119636734,1567119638835,1567119638835,4137,1067,5204,0,0,False,shortcut,shortcut,shortcut,shortcut,word
282,participant_31,1,3,33,282,click,click me,1567119638901,1567119639902,1567119639902,1067,1766,2833,0,0,False,NA,NA,NA,NA,NA
283,participant_31,1,3,33,283,shortcut,M,1567119639932,1567119641668,1567119641668,1766,65,1831,0,0,False,shortcut,shortcut,shortcut,shortcut,click
284,participant_31,1,3,34,284,word,Linda,1567119641733,1567119643903,1567119641733,65,3836,3901,0,0,False,NA,NA,NA,NA,NA
285,participant_31,1,3,34,285,shortcut,P,1567119643932,1567119645569,1567119645569,3836,1533,5369,0,0,False,shortcut,shortcut,shortcut,shortcut,word
286,participant_31,1,3,35,286,click,click me,1567119645634,1567119647102,1567119647102,1533,1900,3433,0,0,False,NA,NA,NA,NA,NA
287,participant_31,1,3,35,287,shortcut,N,1567119647134,1567119649002,1567119649002,1900,0,1900,0,0,False,shortcut,shortcut,shortcut,shortcut,click
288,participant_31,2,4,0,288,click,click me,1567119656198,1567119657865,1567119657865,0,1215,1215,0,0,False,NA,NA,NA,NA,NA
289,participant_31,2,4,0,289,posture,Left_Close_0_On,1567119657902,1567119659080,1567119659080,1215,1222,2437,33,0,False,On,180,Close,Left,click
290,participant_31,2,4,1,290,word,clean,1567119659098,1567119661166,1567119660302,1222,2380,3602,0,0,False,NA,NA,NA,NA,NA
291,participant_31,2,4,1,291,posture,Left_Close_0_Below,1567119661199,1567119662682,1567119662682,2380,1518,3898,26,0,False,Below,180,Close,Left,word
292,participant_31,2,4,2,292,click,click me,1567119662701,1567119664200,1567119664200,1518,1311,2829,0,0,False,NA,NA,NA,NA,NA
293,participant_31,2,4,2,293,posture,Left_Close_0_Beside,1567119664233,1567119665511,1567119665511,1311,1190,2501,28,0,False,Beside,180,Close,Left,click
294,participant_31,2,4,3,294,word,worry,1567119665532,1567119667601,1567119666701,1190,2014,3204,0,0,False,NA,NA,NA,NA,NA
295,participant_31,2,4,3,295,posture,Left_Close_90_On,1567119667633,1567119668715,1567119668715,2014,1022,3036,29,0,False,On,90,Close,Left,word
296,participant_31,2,4,4,296,word,spend,1567119668735,1567119670670,1567119669737,1022,1944,2966,0,0,False,NA,NA,NA,NA,NA
297,participant_31,2,4,4,297,posture,Left_Close_90_Below,1567119670702,1567119671681,1567119671681,1944,1685,3629,20,0,False,Below,90,Close,Left,word
298,participant_31,2,4,5,298,click,click me,1567119671698,1567119673366,1567119673366,1685,1915,3600,0,0,False,NA,NA,NA,NA,NA
299,participant_31,2,4,5,299,posture,Left_Close_90_Beside,1567119673404,1567119675281,1567119675281,1915,1319,3234,29,0,False,Beside,90,Close,Left,click
300,participant_31,2,4,6,300,word,fetid,1567119675300,1567119677538,1567119676600,1319,2182,3501,0,0,False,NA,NA,NA,NA,NA
301,participant_31,2,4,6,301,posture,Left_Close_180_On,1567119677569,1567119678782,1567119678782,2182,1221,3403,22,10,False,On,0,Close,Left,word
302,participant_31,2,4,7,302,click,click me,1567119678800,1567119680003,1567119680003,1221,1174,2395,0,0,False,NA,NA,NA,NA,NA
303,participant_31,2,4,7,303,posture,Left_Close_180_Below,1567119680035,1567119681177,1567119681177,1174,1627,2801,20,6,False,Below,0,Close,Left,click
304,participant_31,2,4,8,304,click,click me,1567119681200,1567119682804,1567119682804,1627,1313,2940,0,0,False,NA,NA,NA,NA,NA
305,participant_31,2,4,8,305,posture,Left_Close_180_Beside,1567119682833,1567119684117,1567119684117,1313,1449,2762,18,13,False,Beside,0,Close,Left,click
306,participant_31,2,4,9,306,word,Leona,1567119684133,1567119686803,1567119685566,1449,2344,3793,0,0,False,NA,NA,NA,NA,NA
307,participant_31,2,4,9,307,posture,Left_Open_0_On,1567119686837,1567119687910,1567119687910,2344,1495,3839,29,0,False,On,180,Open,Left,word
308,participant_31,2,4,10,308,word,blade,1567119687934,1567119690302,1567119689405,1495,2242,3737,0,0,False,NA,NA,NA,NA,NA
309,participant_31,2,4,10,309,posture,Left_Open_0_Below,1567119690337,1567119691647,1567119691647,2242,1791,4033,27,7,False,Below,180,Open,Left,word
310,participant_31,2,4,11,310,click,click me,1567119691668,1567119693438,1567119693438,1791,945,2736,0,0,False,NA,NA,NA,NA,NA
311,participant_31,2,4,11,311,posture,Left_Open_0_Beside,1567119693470,1567119694383,1567119694383,945,1318,2263,23,4,False,Beside,180,Open,Left,click
312,participant_31,2,4,12,312,word,basin,1567119694400,1567119696471,1567119695701,1318,2016,3334,0,0,False,NA,NA,NA,NA,NA
313,participant_31,2,4,12,313,posture,Left_Open_90_On,1567119696501,1567119697717,1567119697717,2016,1285,3301,28,0,False,On,90,Open,Left,word
314,participant_31,2,4,13,314,click,click me,1567119697735,1567119699002,1567119699002,1285,1147,2432,0,0,False,NA,NA,NA,NA,NA
315,participant_31,2,4,13,315,posture,Left_Open_90_Below,1567119699036,1567119700149,1567119700149,1147,1218,2365,23,0,False,Below,90,Open,Left,click
316,participant_31,2,4,14,316,word,shirt,1567119700167,1567119702202,1567119701367,1218,2014,3232,0,0,False,NA,NA,NA,NA,NA
317,participant_31,2,4,14,317,posture,Left_Open_90_Beside,1567119702233,1567119703381,1567119703381,2014,1421,3435,23,4,False,Beside,90,Open,Left,word
318,participant_31,2,4,15,318,click,click me,1567119703403,1567119704802,1567119704802,1421,1644,3065,0,0,False,NA,NA,NA,NA,NA
319,participant_31,2,4,15,319,posture,Left_Open_180_On,1567119704837,1567119706446,1567119706446,1644,1358,3002,15,18,False,On,0,Open,Left,click
320,participant_31,2,4,16,320,word,Black,1567119706469,1567119709006,1567119707804,1358,2345,3703,0,0,False,NA,NA,NA,NA,NA
321,participant_31,2,4,16,321,posture,Left_Open_180_Below,1567119709037,1567119710149,1567119710149,2345,989,3334,19,10,False,Below,0,Open,Left,word
322,participant_31,2,4,17,322,word,seems,1567119710168,1567119711905,1567119711138,989,2242,3231,0,0,False,NA,NA,NA,NA,NA
323,participant_31,2,4,17,323,posture,Left_Open_180_Beside,1567119711936,1567119713380,1567119713380,2242,1292,3534,23,9,False,Beside,0,Open,Left,word
324,participant_31,2,4,18,324,click,click me,1567119713402,1567119714672,1567119714672,1292,1776,3068,0,0,False,NA,NA,NA,NA,NA
325,participant_31,2,4,18,325,posture,Right_Close_0_On,1567119714704,1567119716448,1567119716448,1776,1522,3298,20,11,False,On,180,Close,Right,click
326,participant_31,2,4,19,326,click,click me,1567119716467,1567119717970,1567119717970,1522,2076,3598,0,0,False,NA,NA,NA,NA,NA
327,participant_31,2,4,19,327,posture,Right_Close_0_Below,1567119718003,1567119720046,1567119720046,2076,1726,3802,30,0,False,Below,180,Close,Right,click
328,participant_31,2,4,20,328,word,Burly,1567119720070,1567119723102,1567119721772,1726,2446,4172,0,0,False,NA,NA,NA,NA,NA
